162	19	9	1.25e-11 1.38e-11 1.43e-11 1.47e-11 1.51e-11 1.54e-11 1.57e-11 1.60e-11 1.63e-11 1.65e-11 
163	19	10	2.13e-12 2.08e-12 2.03e-12 2.01e-12 2.02e-12 2.03e-12 2.06e-12 2.09e-12 2.11e-12 2.14e-12 
164	19	11	3.54e-11 3.86e-11 3.94e-11 4.00e-11 4.05e-11 4.09e-11 4.14e-11 4.18e-11 4.22e-11 4.25e-11 
165	19	12	1.95e-11 2.15e-11 2.25e-11 2.34e-11 2.43e-11 2.53e-11 2.63e-11 2.73e-11 2.83e-11 2.93e-11 
166	19	13	1.79e-12 1.49e-12 1.32e-12 1.25e-12 1.25e-12 1.27e-12 1.31e-12 1.37e-12 1.43e-12 1.49e-12 
167	19	14	4.08e-12 4.01e-12 4.05e-12 4.23e-12 4.47e-12 4.74e-12 5.03e-12 5.32e-12 5.60e-12 5.88e-12 
168	19	15	1.07e-11 1.07e-11 1.05e-11 1.04e-11 1.03e-11 1.03e-11 1.03e-11 1.03e-11 1.03e-11 1.03e-11 
169	19	16	1.43e-11 1.48e-11 1.48e-11 1.48e-11 1.49e-11 1.50e-11 1.51e-11 1.52e-11 1.54e-11 1.55e-11 
170	19	17	3.56e-13 3.17e-13 3.21e-13 3.53e-13 4.02e-13 4.62e-13 5.29e-13 6.01e-13 6.77e-13 7.55e-13 
171	19	18	3.30e-13 2.96e-13 3.03e-13 3.40e-13 3.97e-13 4.66e-13 5.45e-13 6.31e-13 7.22e-13 8.17e-13 
172	20	1	4.66e-12 5.16e-12 5.38e-12 5.55e-12 5.71e-12 5.86e-12 5.99e-12 6.11e-12 6.22e-12 6.32e-12 
173	20	2	1.26e-12 1.37e-12 1.42e-12 1.47e-12 1.51e-12 1.56e-12 1.60e-12 1.64e-12 1.68e-12 1.72e-12 
174	20	3	1.71e-12 1.82e-12 1.88e-12 1.95e-12 2.02e-12 2.11e-12 2.19e-12 2.27e-12 2.35e-12 2.42e-12 
175	20	4	2.80e-12 3.07e-12 3.24e-12 3.42e-12 3.61e-12 3.79e-12 3.97e-12 4.14e-12 4.30e-12 4.44e-12 
176	20	5	6.13e-12 6.97e-12 7.37e-12 7.71e-12 8.03e-12 8.33e-12 8.61e-12 8.87e-12 9.12e-12 9.35e-12 
177	20	6	2.96e-12 3.21e-12 3.31e-12 3.41e-12 3.51e-12 3.60e-12 3.69e-12 3.77e-12 3.85e-12 3.91e-12 
178	20	7	9.41e-13 8.24e-13 7.58e-13 7.39e-13 7.44e-13 7.60e-13 7.81e-13 8.05e-13 8.29e-13 8.52e-13 
179	20	8	4.77e-12 5.10e-12 5.34e-12 5.63e-12 5.95e-12 6.28e-12 6.61e-12 6.93e-12 7.24e-12 7.54e-12 
180	20	9	2.13e-12 2.08e-12 2.03e-12 2.01e-12 2.02e-12 2.03e-12 2.06e-12 2.09e-12 2.11e-12 2.14e-12 
181	20	10	1.25e-11 1.38e-11 1.43e-11 1.47e-11 1.51e-11 1.54e-11 1.57e-11 1.60e-11 1.63e-11 1.65e-11 
182	20	11	1.95e-11 2.15e-11 2.25e-11 2.34e-11 2.43e-11 2.53e-11 2.63e-11 2.73e-11 2.83e-11 2.93e-11 
183	20	12	3.54e-11 3.86e-11 3.94e-11 4.00e-11 4.05e-11 4.09e-11 4.14e-11 4.18e-11 4.22e-11 4.25e-11 
184	20	13	4.08e-12 4.01e-12 4.05e-12 4.23e-12 4.47e-12 4.74e-12 5.03e-12 5.32e-12 5.60e-12 5.88e-12 
185	20	14	1.79e-12 1.49e-12 1.32e-12 1.25e-12 1.25e-12 1.27e-12 1.31e-12 1.37e-12 1.43e-12 1.49e-12 
186	20	15	1.43e-11 1.48e-11 1.48e-11 1.48e-11 1.49e-11 1.50e-11 1.51e-11 1.52e-11 1.54e-11 1.55e-11 
187	20	16	1.07e-11 1.07e-11 1.05e-11 1.04e-11 1.03e-11 1.03e-11 1.03e-11 1.03e-11 1.03e-11 1.03e-11 
188	20	17	3.30e-13 2.96e-13 3.03e-13 3.40e-13 3.97e-13 4.66e-13 5.45e-13 6.31e-13 7.22e-13 8.17e-13 
189	20	18	3.56e-13 3.17e-13 3.21e-13 3.53e-13 4.02e-13 4.62e-13 5.29e-13 6.01e-13 6.77e-13 7.55e-13 
190	20	19	9.38e-12 1.18e-11 1.27e-11 1.33e-11 1.38e-11 1.42e-11 1.47e-11 1.52e-11 1.57e-11 1.62e-11 
